content,score,Label
"#Saran saya Pada saat pengiriman barang hanya muncul (Lacak) tanpa pesanan selesai, karena sering kepencet pesanan selesai, untuk pesanan selesai dihilangkan dan tampil pesanan selesai ketika barangnya sudah diterima, Ketika barangnya diterima baru berubah pengembalian dana dan pesanan selesai. sejak kemarin beberapa kali saya sering kepencet pesanan selesai, biasanya dulu itu perlu klik konfirmasi lagi ini hanya satu klik",4,Positif
"Di banding aplikasi belanja online yg pernah saya coba,hanya shopee yg memberikan layanan yg bagus,kualitas barang terjaga,dan fitur filter sangat berguna menurut saya karena,sangat membantu saya mencari alamat toko terdekat👌,kemasannya juga rapi Dan bagus,jadi terjamin barang aman sampai ketujuan💫,kurirnya juga ramah Dan asik,jadi sangat puas dengan aplikasi ini!!!",5,Positif
Shopee dulu bagus banget kok sekarang suka eror gitu ya .kecewanya akun dibatasin katanya aku pake akun shopee payleter padahal ngk ada aku pakai ngk bisa mesen lagi udh satu bulan udh liat tutorial trus tetap aja ngk bisa mesen sampai sekang .ini aja minta pulihkan akun lagi dishopee masih eror trus bacaanya .mohon diperbaikin lagi supaya biar ngk macet2 ngk eror lagi .terima kasih😇🙏🙏,3,
"gatau yang salah lembaga kurir ato lembaga shopee,, tapi kalo aku beli di shopee selalu diantar ke alamat tujuan dari jam 6 pagi tapi sampe jam 10 malem, bukan cuma 1 kali 2 kali tapi selalu,, sedangkan olshop sebelah diantar ke alamat tujuan jam 7 pagi tapi jam 10 pagi juga udh sampe ke aku,, jdi gman yaa..hmmm",1,Negatif
"Saya pengguna spaylater,kita mohon tolong lah ditambah bulanan pembayaran nya kak,,,bisa di buat 18 bulan pembayaran dan suka bunga spaylater nya di KECIL KAN kak,,,agar bisa kita membeli barang yang kita impikan dengan bunga yg kecil.",5,Positif
"Aku kena jebakan Betmen masa saya pesan bedak harga 73800 yang datang cream utk tangan harganya 1800 dan saat ini saya lagi ajukan pengembalian dana, tapi walaupun uang saya bisa di kembalikan tapi tetap saya rugi juga karna aku harus pergi ambil di agen kurang lebih satu jam pake motor jadi bensin sama waktu itu di tambah capeknya helehele.",1,Negatif
"Makin buruk semenjak ekspedisi di alihkan ke spx, beberapa kali paket direture, paket sudah digudang tapi tidak dikirim kirim..Sekarang beralih ke olshop sebelah aja",1,Negatif
"Tooop shopee sll trdepan.. sya sll puas dengan pelayanan nya, dengan produk2 nya, ketepatan pengirimannya , promo2 nya dan semuanya . Semoga semakin ditingkatkan lgi agar lbh baik lagi dlm hal semuanya",5,Positif
Bagus sih bagus..cuman barang datangnya lamaa..padahal barang yang dibeli jarak tempuh ketokonya cuman 3jam.tapi knpa harus nunggu seminggu baru datang..kurir nya perlu di dikasi sp,3,
Paling the best shopping di aplikasi ini...apa pun mudah apa yang di cari saat lagi mager dan fast pengirimannya..sukses selalu buat shoppe.,5,Positif
"Aplikasinya tibatiba ga bisa dibuka, padahal udah clear chache. Oren doang ga bisa dibuka. Tolonglah. Padahal udah update versi terbaru",1,Negatif
"aplikasi paling bandel, masih gak pengen buka shopee, saya kan mau nonton film, download, dll, adanya shopee terus itu sangat menggangguku pas keluar malah kembali lagi ke shopee padahal udah diturutin suruh download eh kok malah pemaksaan masuk ke aplikasinya, kamu mau nya gimana? aku dah stress gara² kamu Lo kok kamunya gak mikir poll, hapus tuh iklannya nyatanya masih mending iklan lazada, Tokopedia dll, mereka gak maksa download atau maksa buka aplikasinya ketika mencet ❎, gak kaya shopee💔",1,Negatif
"Saya ganti ke bintang satu.gara-gara nomor rekening sy di ganti dan nomor yg sy daftar di shoppe sdh mati ,di tolak terus saya si SPINJAM.padahal sy tdk pernah bermasalah. Beli barang juga di shoppe sdh mulai banyak orang nipu.",1,Negatif
Sudah 7 hari dari yg dijanjikan pengembalian dana belum juga beres di status udah beres tapi ga masuk ke shopee pay atau akun bank saya !!!!gimana sih saya ga mau tau hari ini cepet balikin uang saya!!!udah bosen saya nanyain terus!!!tolong lah jangan ngecewain balikin hak orang lain ga baik nipu!!!,1,Negatif
"Aplikasinya bagus, tokonya responsif, tapi pengiriman khususnya yang lewat JNE lama banget. Pesanan seakan-akan ditahan digudang atau gimana saya kurang tahu, dan update posisi barang sangat lemot😢",4,Positif
"Kenapa ga ad pilihan kurir skarang,,,jdi pilihhanya malah si halu mulu jadi lama. Tolong dintingkatkan lagi untuk pilihan kurirnya agar orang bisa memilih.",1,Negatif
tolong di tingkatkan bagian pengiriman kurir nya pemalas apalagi wilayah manado msa hold barang dengan foto tidak jelas trus tidak ada konfirmasi via tlfn atau wa. trus saya tadi ke kantor untuk ambil barang tapi di kasi dengan alasan ada kurir yg pakai cod,1,Negatif
Untuk kedepatanya tolong jangan di persulit ketika orang mau transfer harus butuh verifikasi ktp dulu mempersulit saya soalnya saya mengunakan 2 akun mana bisa 1 ktp untuk bisa akses 2 akun,1,Negatif
Pengalaman belanja di Shopie selalu memuaskan.. ya terkadang emang ada dr sebagian barang yang mengecewakan..tp kebanyakan puas belanja d Shopie..,5,Positif
"Masalah yang di anggap sepele, paketnya nyangkut, ekpekdisiny gmn bisa barang ny ketinggalan, dan ini udh skitar 5x dr Thun kmarin, kudu di chat dlu baru di cek lagi, trus nunggu lagi, paket telat dapet vcr 10rb dan itu masa aktif cuma sbntar, g wort buat nunggu paket yang nyangkut seharga 500rb, di asal daerah saya yang sprt ini itu namnya TIDAK KOMPETEN.",1,Negatif
"Shopee memg yg terbaik sbb PKK cod cek dulu dan jg byk diskon dan vocer pokokx oke banget ..jgn di ragukan lagi saya suka dgn SHOPEE pokoknya puas belanjanya SGT cepat dan merespon Shopee oke dan oke. Trmksh Shopee wow tambah lama shopee tambah keren .aku sllu pesan di shopee g ada ada kendala apa"" bekerja dgn baik dan memuaskan pokoknya enak deh Shopee ❤️👍",5,Positif
"suka error , membantu saya sih dalam belanja online ..tapi suka error, dan di saya nih, dia itu suka tiba"" ""download fitur"" mohon tunggu nya itu smpek lebaran lagi gak bisa"" , error download fitur nya..ayolah ,kenapa kek gini trus shoppe??",1,Negatif
"Shopee parah banget ih sekarang, shopee pay nya suka eror. Dana mencukupi tapi malah gabisa bayar pake shopee pay. Bikin orang bingung, jadinya masukin dana 2x, udah gitu pas mau narik uangnya kudu kena potongan lagi 2.500. Padahal pas top up shopee pay 2x udah kena totalnya 2rb. Kapok banget belanja di shopee. Mending pake aplikasi toko hijau. Mana waktu itu dapet kurir shopee express gw di omel omelin karena dia yang gatau jalan. Kurirnya disuru nanya orang, gamau. Malah marah2in gw. Parah",1,Negatif
"woi, shopee makin gila ya, gw udah isi saldo tp terus aja dibilang saldo tidak mencukupi, mana 3 kali kena biaya admin,, ni gk usah curang ya, masalah kemarin belum diperbaiki skrng sengaja lg bikin masalah baru. BENERIN CEPETAN, JADILAH APLIKASI YG JUJUR !!!!!",1,Negatif
Kalau apk nya sii bagus cuma iklannya yang paling saya benci karena sering buka² apk shopee sendiri sama kadang pas buka aplikasi shopee lewat iklan buat hp saya ngelag padahal hp saya Samsung s24FE,2,
"Aplikasi banyak malingnya, hati2 klo belanja disini toko maling/penipu semua di kasih lolos verifikasi. Gak akan pernah lagi pake ini aplikasi, kapok. Saya bersumpah seluruh toko penipuan dan oknum karyawan yg berkerja sama agar sengsara seumur hidup beserta anak dan istrinya. Banyak Maling/penipu !!!",1,Negatif
"Sekedar saran harus ada tim khusus untuk mengidentifikasi orderan fiktif sehingga tdk menjadikan driver korban segitiga (pengajuan pengembalian dana sulit dengan bejibun persyaratan yg mencekik,) padahal perdana pengajuan pengembalian dana, seandainya kedua kalinya atau berulang kali barulah ente bisa memberikan berbelit, berliku, bervariasi kepada sang driver yg selalu serba salah, selalu jadi kambing hitam, dkk. Berantas orderan fiktif, dengan cara hapus sistem pembayaran tunai.",1,Negatif
"Pelayanan toko dan aplikasinya sudah bagus.. Hanya saja pelayanan dari kurirnya yg tidak bagus, karena tidak mau mengantarkan paket yg tertera sesuai alamat.. Malah pembelian yg diminta buat mengambil barang tersebut, padahal jaraknya bukanlah jauh.. Sekitar 7 menitan sudah sampai padahal, tapi setiap dimintai antarkan kerumah malah beralasan",4,Positif
"Tolong ya kalo mau nampilkan gambar jangan lama2, kadang selalu kosong pas mau di buka lemot bngt padahal sinyal bagus.",3,
"Jujur sy pake shopee awalnya cumn buat beli shope food aja. & saya wkt itu coba buat beli baju di sini. Udh nunggu brhari""karna estimasinya sangat lama, Ternya pas waktu estimasi barang dateng, malah di cancel. Padahal butuh bgt bajunya. Akhirnya sy tdk mau lagi belanja di shopee. Dan sekarang kejadian lagi. Saya topup kuota bayar lewat shopee. Pembayaran berhasil tp sampai sekarang masih tdk aktif. Sy hub CS nya tp cukup ribet & laporannya tidak ada kemajuan. Sy tdk akan mnggunakan shope lagi",2,
"Saya sedikit kecewa nih, bagaimana maksudnya kok bisa²nya pesanan anda tertunda dan akan melakukan pengiriman ulang katanya,tapi saya sudah nunggu sabar ga ada Dateng pula,kalo emang niat kerja yg serius dong gimana sih ini pelayanan nya",1,Negatif
"Ternyata Shopee pakai cara curang untuk mnggunakn payleternya . Barang udah saya batalin ,mlah dikompirmasi ,udah, di tolak malah ttep trus ke pembayaran. Barang gk saya terima, udah di d kembaliin ke tokonya . Malah tetep di jadiin hutang .terus menagih makin besar limit. Padaha barang gk saya order. Ini apa2an shopee. .brengsek sekali . Menysal gue download aplikasi shopee taunya mau kaya gini . Aplikasi Jahat lu 🤦",1,Negatif
"Aplikasi ini Sangat membantu memudahkan dalam berbelanja . Tapi kalau bisa, shopee buat anti penipuan gtu gimana caranya agar toko yg berjualan di shopee tidak bisa berbuat curang, karna pengalaman istri saya pribadi, pernah beli bibit bonggol bunga aglonema, setelah di tanam dan tumbuh, ternyata warna daun yg dipesan tidak sesuai, (penipuan) Pengalaman saya pribadi, beli ayunan bayi otomatis. Chargernya tidak di masukkan. Jadi gimana caranya agar tidak terjadi penipuan d aplikasi ini",5,Positif
"Sebenernya aplikasinya bagus tapi opsi pengiriman nya cuma 1, hanya bisa melalui jasa kirim spx padahal di daerah saya spx nya bermasalah terus kantor nya tutup terus mau ngambil paket di bilang paket baru belum bisa di ambil harus paket yang lama lama bisa di ambil, tolong lah buat jasa kirim nya yang lain lagi jera banget sama spx kalo gini jadi pengen pindah aplikasi aja mau pesan barang.",1,Negatif
mau komplain terkait pengiriman shopee Expres. Akhir2 ini pengiriman barang lebih lambat. dari biasanya. dan update status barang klo di cek kadang masih d tempat yg sama selama 2 hari,2,
"Semakin di upgrade kok kwalitasnya semakin buruk sih shopee ni,. Suka lemot, nglag, tetiba kluar sendiri,. Trus sekarang aq mau bayar paylater gagal trus memuat halaman , jd kena denda deh,. Sampe skrg blum bisa jg bayar"", mohon shopee petunjuk nya gimana ini ??????",2,
Murah banget beli di shopee dibanding aplikasi lain.. Cuman kdang gratis ongkirnya tdk bsa untuk di NTT.. Mohon shopee kasi gratis ongkir total untuk wilayah timir NTT mahal banget ga ketulungan.. Lebih mahal dri brangnya,5,Positif
Shppy bagus bisa pesan ke seler yg bisa dipercaya dan kirimannya cepat sesuai estimasi yang kita pilih ya tentu saja ongkosnya beda dan kalao beruntung kita bisa dapat gratis ongkos kirim yg cepat itu 🙏🙏🙏🙏🙏,5,Positif
"Mungkin yg bermasalah bukan di shopee, tapi di pengiriman, sudah memilih berbelanja di toko yg terdekat, malah rute pengiriman nya memutar jauh, jadi lama sampainya. Mendingan langsung datang ke toko nya kalo gitu",1,Negatif
"makin kesini makin sering ngelag apk nya, biasanya buka yg lain lancar"" aja giliran buka shopee hp jadi sering ngeblank. pdhl seneng bgt belanja disini tp ya jd nyusahin gimana nih",3,
"Produk yang ad d shopee sangat beragam. Barang dr harga murah sampai mahal ad, tetunya sesuai kualitas . Dan Yang terpenting amanah yg diberikan oleh konsumen sangat d jaga oleh shopee. Pengiriman slalu tepat waktu dan aman. Kalaupun ad keterlambatan pengiriman selalu di info dlm aplikasi. Banyak diskon juga.",5,Positif
"Banyak biaya layanannya ,buat yg blm instal mending pikir lagi dah mending toko sebelah, disini banyak biaya tambahan ini itu setiap transaksi trs dipaksa pake sea bank kalo gabayar, mending uninstall aja",2,
"Saya sangat senang banyak pilihan di apk shopee, bisa belanja, liat live dan bermain game. Mohon untuk apk nya sedikit hilangkan loadingnya. Apk selalu saya update, tp masih saja loading. Mohon diperbaiki yaa apk nya. Terima kasih",3,
"Shoope harus perbaiki di Maps perjalananx sih menurut q. Keteranganx barang tiba dilokasi transit bojong, tapi di maps perjalananx ada di kota tujuan.",3,
"Mohon di perbaiki untuk jasa pengiriman nya jika tidak bisa sampai tempat, tolong pastikan kurir menghubungi,, Ini saya tidak tau paket sudah di kota tempat saya tinggal tapi saya tidak tau, paket tiba2 kembali ke penjual, baru akun saya yg di buat masalah.",1,Negatif
Shopee sekarang luar biasa 👍 selain mudah digunakan ongkirnya juga minim. Bahkan seringkali kita mendapatkan gratis ongkir berbelanja di aplikasi ini. SUKSES BUAT SHOPEE 👍,5,Positif
"Dapat gratis saldo shopepay,saya coba belanjain ehh...sukses transaksinya, makasih shopee,semoga paylaternya nanti limitnya bertambah dan dibisa dipakai belanja ,itu cerita awal saya bergabung dengan shopee, sukses selalu buat shopee",5,Positif
"patah-patah, ngeframe, berat, sering lag/loading padahal aplikasi lain fine-fine aja, mayoritas tampilan kurang enak dilihat dan kurang minimalis, TIDAK ADA DARK MODE",2,
"Bintangnya saya kurangin ya, kecewa sama ekspedisi nya. Semenjak ada fitur GARANSI TEPAT WAKTU pengiriman malah lelet melenceng dari waktu estimasi mulu. Dah tu garansi cuma di ganti voucher potongan 10% gk worth it bagi saya, karna jujur menunggu hal yg gk tepat waktu itu hal paling gk menyenangkan",3,
"Kurir shopee express menyebalkan tertera tulisan ""paket di antar ke alamat tujuan"" tapi dari pagi hingga malam tidak sampai sampai.",1,Negatif
"Lemot banget nih aplikasi, bukan karena hp yaaa atau internet, aplikasi lain lancar jaya, ini kalau gk Nge lah ya tiba gk bisa dipencet. Udh kalau ada iklan shopee, duh nyusahin",1,Negatif
"Terkait SPayLater... Limite kurang saya tambah saldo ShopeePay,, kirain cicilannya berkurang atau saldo ShopeePay kembali,,, ini kok enggak. Saya merasa dirugikan kalo begitu. Soalnya sebelum co cicilanny sama.",2,
Senang mendapat bonus dari shopee aku ingin berbelanja yang aku butuhkan seperti baju celana celengan pulpen penghapus tas sendal kerudung me up dan barang yang untuk aku ingin jual kembali terimakasih banyak ya shopee atas bonus nya banyak banget ya shopee aku ingin berbelanja yang banyak untuk digunakan dengan baik semoga barang nya bermanfaat dan barang nya datang dengan aman dan amanah aku ingin membeli hp dan sepeda listrik semoga gratis ongkir untuk membeli sepeda listrik nya amin ya Allah,5,Positif
Aplikasi shopee memudahkan saya untuk berbelanja sesuai kebutuhan sehari-hari dan untuk kurir nya Alhamdulillah saya selalu dapat yg ramah dan amanah..makasih shopee👍,5,Positif
"Ukuran Mb gak kira-kira hampir 1gb,lelet,ngelag aplikasi berat,aku mau belanja foto barang gak mau ke buka,Kalau bikin aplikasi apapun aplikasinya yang bisa di pakai di hp ram besar sama ram kecil,ukuran mb kalau bisa 2 atau 8 mb,percuma aja kalau bikin aplikasi gak bisa di pakai mah sudah aja jangan bikin aplikasi,bikin martabak aja,kalau bikin barang yang asli original,sesuai foto,sesuai estimasi,cepat sampai,bisa bayar melalui kurir,jangan ongkir-ongkiran cukup harga saja,bikin barang RP Nol.",5,Positif
Apikasinya bagus mudah di gunakan tpi Syang Setiap belanja penjualnya pada gk jjur/sesuai pesanan di tambah apikasinya suka lemot/lama 😕😕😒,3,
Bagus sih tapi kadang pas paket sudah di lagi di sortir kadang dapet kabar paket hilang tolong ya lebih diperbaiki dalam proses menyortir paket saran dari saya paketnya dipisahin aja misal makanan dengan makanan pakaian dengan pakaian biar ga ada yang keselip paketnya,5,Positif
"taiii bet dahhh tiap buka aplikasi pasti ada iklan shoppe toddd iklannya nyebelin maksa bangett udah di pencet silang malah masuk ke apk nya pengganggu jadi malesss mau nonton lanjutan black cloverrr taiii bettt shoppe, udah nunggu kapan black clover rilis lagi ehh pas mau lanjut manganya malah ada iklan sampahhh yg ganggu sebenernya ada banyak lagi cuma gw abaikan aja dimaklumi tapi memang iklan nya cukup mengganggu kalo bisaa kurangi iklan"" mengganggu gitu sebel bet",1,Negatif
