content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo,textblob_polarity,textblob_sentiment
parah sekarang ekspedisi nya di tentuin sama aplikasi kalo kita ganti gratis ongkir jadi ga bisa mana pas di tentuinnya ke JNE lagi dah tau suka lamaaaaa ngirim nya hadeuh sekalinya ada notif paket terkirim tp gua ga Nerima sama sekali di keterangan juga ga ada foto buktinya,1,Negatif,parah sekarang ekspedisi nya di tentuin sama aplikasi kalo kita ganti gratis ongkir jadi ga bisa mana pas di tentuinnya ke jne lagi dah tau suka lamaaaaa ngirim nya hadeuh sekalinya ada notif paket terkirim tp gua ga nerima sama sekali di keterangan juga ga ada foto buktinya,parah ekspedisi nya tentuin aplikasi kalo ganti gratis ongkir ga pas tentuinnya jne dah tau suka lamaaaaa ngirim nya hadeuh sekalinya notif paket terkirim tp gua ga nerima keterangan ga foto buktinya,"['parah', 'ekspedisi', 'nya', 'tentuin', 'aplikasi', 'kalo', 'ganti', 'gratis', 'ongkir', 'ga', 'pas', 'tentuinnya', 'jne', 'dah', 'tau', 'suka', 'lamaaaaa', 'ngirim', 'nya', 'hadeuh', 'sekalinya', 'notif', 'paket', 'terkirim', 'tp', 'gua', 'ga', 'nerima', 'keterangan', 'ga', 'foto', 'buktinya']",parah ekspedisi nya tentuin aplikasi kalo ganti gratis ongkir ga pas tentuinnya jne dah tau suka lamaaaaa ngirim nya hadeuh sekali notif paket kirim tp gua ga nerima terang ga foto bukti,0.0,Netral
"Sebenarnya belanja di shoppe asik tapi masalah nya di pelacak pesanan terasa sulit karna tidak ada tertera nama dan no kurir yang mengantar kan paket, jadi ingin melacak paket yang sudah di kirim oleh penjual tidak tau",3,,sebenarnya belanja di shoppe asik tapi masalah nya di pelacak pesanan terasa sulit karna tidak ada tertera nama dan no kurir yang mengantar kan paket jadi ingin melacak paket yang sudah di kirim oleh penjual tidak tau,belanja shoppe asik nya pelacak pesanan sulit karna tertera nama no kurir mengantar paket melacak paket kirim penjual tau,"['belanja', 'shoppe', 'asik', 'nya', 'pelacak', 'pesanan', 'sulit', 'karna', 'tertera', 'nama', 'no', 'kurir', 'mengantar', 'paket', 'melacak', 'paket', 'kirim', 'penjual', 'tau']",belanja shoppe asik nya lacak pesan sulit karna tera nama no kurir antar paket lacak paket kirim jual tau,0.0,Netral
Wow aplikasi ini sangat keren barangnya cepat sampai kurirnya ramah ramah seller nya baik baik semoga kalian semua dilancarkan rejekinya dan usahanya terimakasih shopeee...........................................................................................................................................................................................................................................................................................................................................,5,Positif,wow aplikasi ini sangat keren barangnya cepat sampai kurirnya ramah ramah seller nya baik baik semoga kalian semua dilancarkan rejekinya dan usahanya terimakasih shopeee,wow aplikasi keren barangnya cepat kurirnya ramah ramah seller nya semoga dilancarkan rejekinya usahanya terimakasih shopeee,"['wow', 'aplikasi', 'keren', 'barangnya', 'cepat', 'kurirnya', 'ramah', 'ramah', 'seller', 'nya', 'semoga', 'dilancarkan', 'rejekinya', 'usahanya', 'terimakasih', 'shopeee']",wow aplikasi keren barang cepat kurir ramah ramah seller nya moga lancar rejekinya usaha terimakasih shopeee,0.1,Positif
"Tolong tombol ""pesanan selesai"" jangan diaktifkan kalo pesanan belum sampai, karena saya sering salah pencet tombolnya padahal pesanan belum sampai/selesai Contoh tiktok kalo pesanan belum selesai belum bisa ngasih penilaian",1,Negatif,tolong tombol pesanan selesai jangan diaktifkan kalo pesanan belum sampai karena saya sering salah pencet tombolnya padahal pesanan belum sampaiselesai contoh tiktok kalo pesanan belum selesai belum bisa ngasih penilaian,tolong tombol pesanan selesai diaktifkan kalo pesanan salah pencet tombolnya pesanan sampaiselesai contoh tiktok kalo pesanan selesai ngasih penilaian,"['tolong', 'tombol', 'pesanan', 'selesai', 'diaktifkan', 'kalo', 'pesanan', 'salah', 'pencet', 'tombolnya', 'pesanan', 'sampaiselesai', 'contoh', 'tiktok', 'kalo', 'pesanan', 'selesai', 'ngasih', 'penilaian']",tolong tombol pesan selesai aktif kalo pesan salah pencet tombol pesan sampaiselesai contoh tiktok kalo pesan selesai ngasih nilai,0.0,Netral
"Pengirimannya lama banget nyampenya mungkin gaji kurirnya terlambat, makanya ngirimnya juga lambat, paket gw udah 10 hari dari semenjak mesen, tpi smpe skrng ga nyampe², sampah bngt platform satu ini, mending mesen di platform lain👎👎",1,Negatif,pengirimannya lama banget nyampenya mungkin gaji kurirnya terlambat makanya ngirimnya juga lambat paket gw udah  hari dari semenjak mesen tpi smpe skrng ga nyampe sampah bngt platform satu ini mending mesen di platform lain,pengirimannya banget nyampenya gaji kurirnya terlambat ngirimnya lambat paket gw udah semenjak mesen tpi smpe skrng ga nyampe sampah bngt platform mending mesen platform,"['pengirimannya', 'banget', 'nyampenya', 'gaji', 'kurirnya', 'terlambat', 'ngirimnya', 'lambat', 'paket', 'gw', 'udah', 'semenjak', 'mesen', 'tpi', 'smpe', 'skrng', 'ga', 'nyampe', 'sampah', 'bngt', 'platform', 'mending', 'mesen', 'platform']",kirim banget nyampenya gaji kurir lambat ngirimnya lambat paket gw udah semenjak mesen tpi smpe skrng ga nyampe sampah bngt platform mending mesen platform,0.0,Netral
"Pas email lupa nomer hp ilang kita mau ngerubah nomer telpon dan masuk ke akun susahnya minta ampun pdhl di aplikasi lain gak sesusah ini harus ini lah itulah pdhl kalo mau bukti itu akun kita beneran langsung aja verivikasi wajah ganti nomer dan langsung ganti sandi ini ribet banget sumpahh ,perbaiki deh harusnya sistemnya",2,,pas email lupa nomer hp ilang kita mau ngerubah nomer telpon dan masuk ke akun susahnya minta ampun pdhl di aplikasi lain gak sesusah ini harus ini lah itulah pdhl kalo mau bukti itu akun kita beneran langsung aja verivikasi wajah ganti nomer dan langsung ganti sandi ini ribet banget sumpahh perbaiki deh harusnya sistemnya,pas email lupa nomer hp ilang ngerubah nomer telpon masuk akun susahnya ampun pdhl aplikasi gak sesusah pdhl kalo bukti akun beneran langsung aja verivikasi wajah ganti nomer langsung ganti sandi ribet banget sumpahh perbaiki deh sistemnya,"['pas', 'email', 'lupa', 'nomer', 'hp', 'ilang', 'ngerubah', 'nomer', 'telpon', 'masuk', 'akun', 'susahnya', 'ampun', 'pdhl', 'aplikasi', 'gak', 'sesusah', 'pdhl', 'kalo', 'bukti', 'akun', 'beneran', 'langsung', 'aja', 'verivikasi', 'wajah', 'ganti', 'nomer', 'langsung', 'ganti', 'sandi', 'ribet', 'banget', 'sumpahh', 'perbaiki', 'deh', 'sistemnya']",pas email lupa nomer hp ilang ngerubah nomer telpon masuk akun susah ampun pdhl aplikasi gak susah pdhl kalo bukti akun beneran langsung aja verivikasi wajah ganti nomer langsung ganti sandi ribet banget sumpahh baik deh sistem,0.0,Netral
"Sudah dua hari, setiap buka aplikasi selalu ada pesan sistem sedang perbaikan...perbaikan kenapa sampai dua hari ...waduh kemana team ahlinya....apa sudah ngk dibayar...",5,Positif,sudah dua hari setiap buka aplikasi selalu ada pesan sistem sedang perbaikanperbaikan kenapa sampai dua hari waduh kemana team ahlinyaapa sudah ngk dibayar,buka aplikasi pesan sistem perbaikanperbaikan kemana team ahlinyaapa ngk dibayar,"['buka', 'aplikasi', 'pesan', 'sistem', 'perbaikanperbaikan', 'kemana', 'team', 'ahlinyaapa', 'ngk', 'dibayar']",buka aplikasi pesan sistem perbaikanperbaikan mana team ahlinyaapa ngk bayar,0.0,Netral
"Males amat kasih bintang penuh , saya tpi tidak memilih expedisi, pling pake jnt udah ambil paket bayar jnt nggak mau nganter barang nya harus ngambil sendiri ke perwakilan jnt nya, rame2 yuk kasih bintang satu buat shopee, masa pembeli tidak bisa menentukan expedisi, kita pembeli kita yg bayar bukan elu",1,Negatif,males amat kasih bintang penuh  saya tpi tidak memilih expedisi pling pake jnt udah ambil paket bayar jnt nggak mau nganter barang nya harus ngambil sendiri ke perwakilan jnt nya rame yuk kasih bintang satu buat shopee masa pembeli tidak bisa menentukan expedisi kita pembeli kita yg bayar bukan elu,males kasih bintang penuh tpi memilih expedisi pling pake jnt udah ambil paket bayar jnt nggak nganter barang nya ngambil perwakilan jnt nya rame yuk kasih bintang shopee pembeli menentukan expedisi pembeli yg bayar elu,"['males', 'kasih', 'bintang', 'penuh', 'tpi', 'memilih', 'expedisi', 'pling', 'pake', 'jnt', 'udah', 'ambil', 'paket', 'bayar', 'jnt', 'nggak', 'nganter', 'barang', 'nya', 'ngambil', 'perwakilan', 'jnt', 'nya', 'rame', 'yuk', 'kasih', 'bintang', 'shopee', 'pembeli', 'menentukan', 'expedisi', 'pembeli', 'yg', 'bayar', 'elu']",males kasih bintang penuh tpi pilih expedisi pling pake jnt udah ambil paket bayar jnt nggak nganter barang nya ngambil wakil jnt nya rame yuk kasih bintang shopee beli tentu expedisi beli yg bayar elu,0.0,Netral
"Tolong benerin login / reset password via nomor telepon, masa gak bisa ngurus gitu aja, buat apa ada fitur login atau lupa password tapi gak bisa di pake, pake fitur chat cs aja kagak jelas terus aja minta foto ktp sama selfie sambil pegang ktp, kagak bisa di proses karna user name nya beda, padahal sebelum nya udah bilang nick nya beda sama nama ktp Klo udah di benerin nanti kasih bintang 5",1,Negatif,tolong benerin login  reset password via nomor telepon masa gak bisa ngurus gitu aja buat apa ada fitur login atau lupa password tapi gak bisa di pake pake fitur chat cs aja kagak jelas terus aja minta foto ktp sama selfie sambil pegang ktp kagak bisa di proses karna user name nya beda padahal sebelum nya udah bilang nick nya beda sama nama ktp klo udah di benerin nanti kasih bintang ,tolong benerin login reset password via nomor telepon gak ngurus gitu aja fitur login lupa password gak pake pake fitur chat cs aja kagak aja foto ktp selfie pegang ktp kagak proses karna user name nya beda nya udah bilang nick nya beda nama ktp klo udah benerin kasih bintang,"['tolong', 'benerin', 'login', 'reset', 'password', 'via', 'nomor', 'telepon', 'gak', 'ngurus', 'gitu', 'aja', 'fitur', 'login', 'lupa', 'password', 'gak', 'pake', 'pake', 'fitur', 'chat', 'cs', 'aja', 'kagak', 'aja', 'foto', 'ktp', 'selfie', 'pegang', 'ktp', 'kagak', 'proses', 'karna', 'user', 'name', 'nya', 'beda', 'nya', 'udah', 'bilang', 'nick', 'nya', 'beda', 'nama', 'ktp', 'klo', 'udah', 'benerin', 'kasih', 'bintang']",tolong benerin login reset password via nomor telepon gak ngurus gitu aja fitur login lupa password gak pake pake fitur chat cs aja kagak aja foto ktp selfie pegang ktp kagak proses karna user name nya beda nya udah bilang nick nya beda nama ktp klo udah benerin kasih bintang,0.0,Netral
Bintang 2 dulu. Mimin shoope tolong di bersihkan/blokir bnyk oknum Penjual online BODONG. Merugikan CS spt saya. Belanja selalu tdk sesuai Pesanan. Di Complain malah di blokir. Sm penjual nya. Terimakasih. Bila di respon. Saya kasih bintang 5 lagi,2,,bintang  dulu mimin shoope tolong di bersihkanblokir bnyk oknum penjual online bodong merugikan cs spt saya belanja selalu tdk sesuai pesanan di complain malah di blokir sm penjual nya terimakasih bila di respon saya kasih bintang  lagi,bintang mimin shoope tolong bersihkanblokir bnyk oknum penjual online bodong merugikan cs spt belanja tdk sesuai pesanan complain blokir sm penjual nya terimakasih respon kasih bintang,"['bintang', 'mimin', 'shoope', 'tolong', 'bersihkanblokir', 'bnyk', 'oknum', 'penjual', 'online', 'bodong', 'merugikan', 'cs', 'spt', 'belanja', 'tdk', 'sesuai', 'pesanan', 'complain', 'blokir', 'sm', 'penjual', 'nya', 'terimakasih', 'respon', 'kasih', 'bintang']",bintang mimin shoope tolong bersihkanblokir bnyk oknum jual online bodong rugi cs spt belanja tdk sesuai pesan complain blokir sm jual nya terimakasih respon kasih bintang,0.0,Netral
"Order /pesan barang di shopee ,nasib2an ,kadang 2 bagus,sesuai dngn gambar/vidio, kadang2 jelek ,parah bngt,gk sesuai dngn gmbr,iklannya, bikin kecewa dan kapok.... Mohon kepada pihak shopee tingkatkan pengawasan ,disiplin ,dan bertindak tegas pd toko2 nakal dan yg suka membohongin para konsumen..... terimahkasih.",4,Positif,order pesan barang di shopee nasiban kadang  bagussesuai dngn gambarvidio kadang jelek parah bngtgk sesuai dngn gmbriklannya bikin kecewa dan kapok mohon kepada pihak shopee tingkatkan pengawasan disiplin dan bertindak tegas pd toko nakal dan yg suka membohongin para konsumen terimahkasih,order pesan barang shopee nasiban kadang bagussesuai dngn gambarvidio kadang jelek parah bngtgk sesuai dngn gmbriklannya bikin kecewa kapok mohon shopee tingkatkan pengawasan disiplin bertindak pd toko nakal yg suka membohongin konsumen terimahkasih,"['order', 'pesan', 'barang', 'shopee', 'nasiban', 'kadang', 'bagussesuai', 'dngn', 'gambarvidio', 'kadang', 'jelek', 'parah', 'bngtgk', 'sesuai', 'dngn', 'gmbriklannya', 'bikin', 'kecewa', 'kapok', 'mohon', 'shopee', 'tingkatkan', 'pengawasan', 'disiplin', 'bertindak', 'pd', 'toko', 'nakal', 'yg', 'suka', 'membohongin', 'konsumen', 'terimahkasih']",order pesan barang shopee nasib kadang bagussesuai dngn gambarvidio kadang jelek parah bngtgk sesuai dngn gmbriklannya bikin kecewa kapok mohon shopee tingkat awas disiplin tindak pd toko nakal yg suka membohongin konsumen terimahkasih,0.0,Netral
Iklannya mengganggu banget. Tiba2 buka aplikasi sendiri gara2 ada iklan. Sangat mengganggu. Ditambah lagi saat pencairan dana selalu stak di keamanan.,1,Negatif,iklannya mengganggu banget tiba buka aplikasi sendiri gara ada iklan sangat mengganggu ditambah lagi saat pencairan dana selalu stak di keamanan,iklannya mengganggu banget buka aplikasi gara iklan mengganggu ditambah pencairan dana stak keamanan,"['iklannya', 'mengganggu', 'banget', 'buka', 'aplikasi', 'gara', 'iklan', 'mengganggu', 'ditambah', 'pencairan', 'dana', 'stak', 'keamanan']",iklan ganggu banget buka aplikasi gara iklan ganggu tambah cair dana stak aman,0.0,Netral
"Boleh aja sih tapi banyak yg jualan TPI gak asli dan harga murah gak masuk akal terus yg di kirim palsu, saran tambahin foto yg mau di jual dri galeri, harus sama dengan yg di foto jika terdeteksi tidak sama, kanan,kiri,belakang maka penjualan di tolak, itusih aja aku saranin",5,Positif,boleh aja sih tapi banyak yg jualan tpi gak asli dan harga murah gak masuk akal terus yg di kirim palsu saran tambahin foto yg mau di jual dri galeri harus sama dengan yg di foto jika terdeteksi tidak sama kanankiribelakang maka penjualan di tolak itusih aja aku saranin,aja sih yg jualan tpi gak asli harga murah gak masuk akal yg kirim palsu saran tambahin foto yg jual dri galeri yg foto terdeteksi kanankiribelakang penjualan tolak itusih aja saranin,"['aja', 'sih', 'yg', 'jualan', 'tpi', 'gak', 'asli', 'harga', 'murah', 'gak', 'masuk', 'akal', 'yg', 'kirim', 'palsu', 'saran', 'tambahin', 'foto', 'yg', 'jual', 'dri', 'galeri', 'yg', 'foto', 'terdeteksi', 'kanankiribelakang', 'penjualan', 'tolak', 'itusih', 'aja', 'saranin']",aja sih yg jual tpi gak asli harga murah gak masuk akal yg kirim palsu saran tambahin foto yg jual dri galeri yg foto deteksi kanankiribelakang jual tolak itusih aja saranin,0.0,Netral
"shopee skrng aneh, saldo isi 50rb barang harga 20rb gabisa pake metode bayar shopeepay, harganya juga berubah seenak jidat di tampilin harga sekian pas coba cek lebih mahal, bug juga saat pengiriman tiba tiba pesanan dah sampe padahall blm",1,Negatif,shopee skrng aneh saldo isi rb barang harga rb gabisa pake metode bayar shopeepay harganya juga berubah seenak jidat di tampilin harga sekian pas coba cek lebih mahal bug juga saat pengiriman tiba tiba pesanan dah sampe padahall blm,shopee skrng aneh saldo isi rb barang harga rb gabisa pake metode bayar shopeepay harganya berubah seenak jidat tampilin harga sekian pas coba cek mahal bug pengiriman pesanan dah sampe padahall blm,"['shopee', 'skrng', 'aneh', 'saldo', 'isi', 'rb', 'barang', 'harga', 'rb', 'gabisa', 'pake', 'metode', 'bayar', 'shopeepay', 'harganya', 'berubah', 'seenak', 'jidat', 'tampilin', 'harga', 'sekian', 'pas', 'coba', 'cek', 'mahal', 'bug', 'pengiriman', 'pesanan', 'dah', 'sampe', 'padahall', 'blm']",shopee skrng aneh saldo isi rb barang harga rb gabisa pake metode bayar shopeepay harga ubah enak jidat tampilin harga sekian pas coba cek mahal bug kirim pesan dah sampe padahall blm,0.0,Netral
"Saya kecewa dengan shopee padahal sering melakukan pembelian, saat mengunakan voucher diskon, tapi tetep saja harganya tidak mau terpotong padahal masuk semua katagori payahh",1,Negatif,saya kecewa dengan shopee padahal sering melakukan pembelian saat mengunakan voucher diskon tapi tetep saja harganya tidak mau terpotong padahal masuk semua katagori payahh,kecewa shopee pembelian mengunakan voucher diskon tetep harganya terpotong masuk katagori payahh,"['kecewa', 'shopee', 'pembelian', 'mengunakan', 'voucher', 'diskon', 'tetep', 'harganya', 'terpotong', 'masuk', 'katagori', 'payahh']",kecewa shopee beli mengunakan voucher diskon tetep harga potong masuk katagori payahh,0.0,Netral
Belanja lebih mudah dan praktis. Tanpa keluar rumah. Tapi mohon di tingkat toko2 yg abal.abal yg tidak sesuai harap di hapus.,5,Positif,belanja lebih mudah dan praktis tanpa keluar rumah tapi mohon di tingkat toko yg abalabal yg tidak sesuai harap di hapus,belanja mudah praktis rumah mohon tingkat toko yg abalabal yg sesuai harap hapus,"['belanja', 'mudah', 'praktis', 'rumah', 'mohon', 'tingkat', 'toko', 'yg', 'abalabal', 'yg', 'sesuai', 'harap', 'hapus']",belanja mudah praktis rumah mohon tingkat toko yg abalabal yg sesuai harap hapus,0.0,Netral
Shopee.. Kok aku gak bisa metode pembayaran ya.. COD gak bisa terus transfer via bank juga gak bisa.. Gimanaa dong gak bisa order,5,Positif,shopee kok aku gak bisa metode pembayaran ya cod gak bisa terus transfer via bank juga gak bisa gimanaa dong gak bisa order,shopee gak metode pembayaran ya cod gak transfer via bank gak gimanaa gak order,"['shopee', 'gak', 'metode', 'pembayaran', 'ya', 'cod', 'gak', 'transfer', 'via', 'bank', 'gak', 'gimanaa', 'gak', 'order']",shopee gak metode bayar ya cod gak transfer via bank gak gimanaa gak order,0.0,Netral
